0,0,0
3,0,0
3,0,0
9,0,54
9,0,54
17,0,150
17,0,150
17,0,150
20,0,207
25,0,302
25,0,302
26,0,314
27,0,326
32,0,386
32,0,386
32,0,386
35,0,461
37,0,511
41,0,611
41,0,611
41,0,611
41,0,611
41,0,611
41,0,611
41,0,611
41,0,611
41,0,611
49,0,1027
57,0,1443
57,0,1443
57,0,1443
57,0,1443
57,0,1443
64,0,1723
64,0,1723
64,0,1723
73,0,2065
79,0,2293
84,0,2483
84,0,2483
90,0,2705
98,0,3001
98,0,3001
104,0,3247
104,0,3247
104,0,3247
105,0,3289
105,0,3289
105,0,3289
105,0,3289
105,0,3289
112,0,3618
112,0,3618
116,0,3774
121,0,3969
121,0,3969
121,0,3969
125,0,4105
125,0,4105
125,0,4105
128,0,4210
130,0,4280
133,0,4385
139,0,4595
139,0,4595
139,0,4595
145,0,4739
147,0,4787
147,0,4787
150,0,4862
153,0,4937
155,0,4987
155,0,4987
157,0,5049
161,0,5173
170,0,5452
171,0,5483
171,0,5483
178,0,5658
178,0,5658
178,0,5658
184,0,5886
184,0,5886
184,0,5886
184,0,5886
184,0,5886
184,0,5886
184,0,5886
193,0,6264
193,0,6264
198,0,6484
198,0,6484
198,0,6484
201,0,6589
204,0,6694
204,0,6694
205,0,6721
214,0,6964
223,0,7207
223,0,7207
226,0,7270
228,0,7312
236,0,7480
236,0,7480
241,0,7545
241,0,7545
250,0,7608
250,0,7608
250,0,7608
257,0,7720
257,0,7720
265,0,7896
265,0,7896
267,0,7922
267,0,7922
267,0,7922
274,0,8041
274,0,8041
279,0,8171
286,0,8353
286,0,8353
289,0,8443
296,0,8653
300,0,8773
307,0,8983
311,0,9103
311,0,9103
311,0,9103
311,0,9103
311,0,9103
313,0,9167
313,0,9167
313,0,9167
313,0,9167
313,0,9167
313,0,9167
313,0,9167
318,0,9432
323,0,9697
323,0,9697
326,0,9871
329,0,10045
329,0,10045
329,0,10045
329,0,10045
329,0,10045
329,0,10045
331,0,10203
331,0,10203
331,0,10203
331,0,10203
331,0,10203
331,0,10203
334,0,10458
339,0,10883
346,0,11478
346,0,11478
346,0,11478
346,0,11478
348,0,11614
348,0,11614
348,0,11614
348,0,11614
351,0,11797
356,0,12102
356,0,12102
363,0,12543
363,0,12543
363,0,12543
370,0,13040
377,0,13537
377,0,13537
377,0,13537
377,0,13537
377,0,13537
377,0,13537
377,0,13537
377,0,13537
377,0,13537
386,0,14410
390,0,14798
390,0,14798
390,0,14798
390,0,14798
390,0,14798
390,0,14798
390,0,14798
390,0,14798
390,0,14798
393,0,15119
399,0,15761
404,0,16296
406,0,16510
412,0,17152
412,0,17152
417,0,17707
417,0,17707
420,0,18025
420,0,18025
423,0,18355
423,0,18355
432,0,19381
439,0,20179
448,0,21205
455,0,22003
455,0,22003
455,0,22003
460,0,22568
469,0,23585
478,0,24602
478,0,24602
487,0,25664
487,0,25664
487,0,25664
489,0,25908
494,0,26518
502,0,27494
502,0,27494
502,0,27494
503,0,27626
503,0,27626
503,0,27626
503,0,27626
503,0,27626
506,0,27992
506,0,27992
506,0,27992
509,0,28373
513,0,28881
513,0,28881
513,0,28881
519,0,29721
519,0,29721
525,0,30531
525,0,30531
525,0,30531
534,0,31764
534,0,31764
534,0,31764
543,0,33078
543,0,33078
552,0,34338
554,0,34618
554,0,34618
561,0,35605
566,0,36310
566,0,36310
572,0,37180
572,0,37180
572,0,37180
572,0,37180
572,0,37180
580,0,38348
583,0,38786
583,0,38786
583,0,38786
583,0,38786
583,0,38786
583,0,38786
583,0,38786
590,0,39801
590,0,39801
595,0,40516
600,0,41231
600,0,41231
607,0,42211
607,0,42211
607,0,42211
607,0,42211
616,0,43516
623,0,44531
623,0,44531
630,0,45553
638,0,46721
640,0,47013
640,0,47013
640,0,47013
640,0,47013
645,0,47763
649,0,48363
651,0,48663
651,0,48663
654,0,49137
654,0,49137
654,0,49137
654,0,49137
654,0,49137
654,0,49137
654,0,49137
654,0,49137
655,0,49296
655,0,49296
658,0,49797
658,0,49797
658,0,49797
667,0,51354
669,0,51700
669,0,51700
669,0,51700
669,0,51700
669,0,51700
669,0,51700
669,0,51700
669,0,51700
669,0,51700
677,0,53372
678,0,53581
678,0,53581
680,0,54009
681,0,54223
687,0,55507
687,0,55507
688,0,55728
688,0,55728
689,0,55953
689,0,55953
689,0,55953
691,0,56403
691,0,56403
700,0,58464
700,0,58464
707,0,60060
710,0,60744
713,0,61428
713,0,61428
713,0,61428
713,0,61428
713,0,61428
713,0,61428
715,0,61914
721,0,63372
721,0,63372
721,0,63372
721,0,63372
721,0,63372
722,0,63619
726,0,64607
726,0,64607
726,0,64607
726,0,64607
726,0,64607
726,0,64607
726,0,64607
726,0,64607
726,0,64607
733,0,66504
735,0,67046
735,0,67046
735,0,67046
741,0,68606
741,0,68606
741,0,68606
744,0,69431
744,0,69431
747,0,70280
749,0,70846
749,0,70846
754,0,72306
754,0,72306
759,0,73751
759,0,73751
759,0,73751
759,0,73751
